latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
40.21777,-121.59475,314.11,1.03,1.01,2024-08-05,0527,Terra,MODIS,89,6.1NRT,293.56,12.33,N
40.21629,-121.60615,310.54,1.03,1.01,2024-08-05,0527,Terra,MODIS,54,6.1NRT,293.99,8.92,N
40.21331,-121.62924,323.02,1.03,1.01,2024-08-05,0527,Terra,MODIS,100,6.1NRT,295.55,18.94,N
40.21183,-121.64072,338.85,1.02,1.01,2024-08-05,0527,Terra,MODIS,100,6.1NRT,297.68,40.78,N
40.21032,-121.6524,320.9,1.02,1.01,2024-08-05,0527,Terra,MODIS,94,6.1NRT,296.56,16.54,N
40.22223,-121.63113,319.77,1.03,1.01,2024-08-05,0527,Terra,MODIS,90,6.1NRT,296.23,16.3,N
40.22069,-121.64296,323.43,1.02,1.01,2024-08-05,0527,Terra,MODIS,100,6.1NRT,296.23,20.36,N
40.23103,-121.63374,314.36,1.03,1.01,2024-08-05,0527,Terra,MODIS,75,6.1NRT,294.15,12.29,N
40.2295,-121.64555,329.67,1.02,1.01,2024-08-05,0527,Terra,MODIS,100,6.1NRT,295.59,28.65,N
40.23988,-121.63599,306.1,1.03,1.01,2024-08-05,0527,Terra,MODIS,50,6.1NRT,290.33,7.07,N
40.23837,-121.64764,324.88,1.02,1.01,2024-08-05,0527,Terra,MODIS,100,6.1NRT,291.51,23.84,N
40.23969,-121.70787,310.83,1.02,1.01,2024-08-05,0527,Terra,MODIS,81,6.1NRT,294.46,9.99,N
40.23817,-121.7195,310.82,1.02,1.01,2024-08-05,0527,Terra,MODIS,81,6.1NRT,294.53,9.92,N
40.24856,-121.70993,315.87,1.02,1.01,2024-08-05,0529,Terra,MODIS,92,6.1NRT,293.4,14.5,N
40.21336,-121.64043,315.37,2.47,1.51,2024-08-05,1125,Aqua,MODIS,91,6.1NRT,293.14,52.71,N
40.20816,-121.61805,320.23,2.48,1.52,2024-08-05,1125,Aqua,MODIS,100,6.1NRT,293.6,69.53,N
40.20042,-121.64537,322.83,2.47,1.51,2024-08-05,1125,Aqua,MODIS,100,6.1NRT,293.29,78.76,N
40.19516,-121.62281,336.04,2.48,1.52,2024-08-05,1125,Aqua,MODIS,100,6.1NRT,294.08,142.03,N
40.24219,-121.65183,325.71,3.51,1.76,2024-08-05,1904,Terra,MODIS,69,6.1NRT,300.26,108.98,D
40.2322,-121.61267,330.42,3.53,1.77,2024-08-05,1904,Terra,MODIS,82,6.1NRT,299.76,152.85,D
40.22336,-121.57807,312.7,3.55,1.77,2024-08-05,1904,Terra,MODIS,37,6.1NRT,298.67,44.51,D
40.22694,-121.65655,348,3.51,1.76,2024-08-05,1904,Terra,MODIS,94,6.1NRT,303.96,309.29,D
40.21664,-121.61631,366.87,3.53,1.77,2024-08-05,1904,Terra,MODIS,100,6.1NRT,303.84,619.76,D
40.21091,-121.65819,340.65,3.51,1.76,2024-08-05,1904,Terra,MODIS,90,6.1NRT,307.41,208.58,D
40.20251,-121.62556,353.81,3.53,1.77,2024-08-05,1904,Terra,MODIS,97,6.1NRT,306.7,384.65,D
40.23672,-121.61755,320.55,3.53,1.77,2024-08-05,1904,Terra,MODIS,48,6.1NRT,299,75.67,D
40.23088,-121.66001,340.33,3.51,1.76,2024-08-05,1904,Terra,MODIS,82,6.1NRT,303.1,212.36,D
40.22058,-121.61871,375.02,3.53,1.77,2024-08-05,1904,Terra,MODIS,100,6.1NRT,305.18,784.62,D
40.2064,-121.62786,340.76,3.53,1.77,2024-08-05,1904,Terra,MODIS,87,6.1NRT,305.25,219.75,D
40.19131,-121.63332,342.41,3.53,1.77,2024-08-05,1904,Terra,MODIS,91,6.1NRT,308.31,235.67,D
38.20985,-121.53274,319.85,4.08,1.87,2024-08-05,1904,Terra,MODIS,72,6.1NRT,301.99,88.31,D
38.2206,-121.53556,312.42,4.08,1.87,2024-08-05,1904,Terra,MODIS,29,6.1NRT,301.4,36.14,D
38.20482,-121.54221,314.17,4.08,1.87,2024-08-05,1904,Terra,MODIS,52,6.1NRT,301.58,48.98,D
37.86183,-119.68154,323.61,3.26,1.71,2024-08-05,2229,Aqua,MODIS,61,6.1NRT,299.01,75.91,D
37.85983,-119.71454,352.65,3.25,1.7,2024-08-05,2229,Aqua,MODIS,96,6.1NRT,302.53,334.74,D
37.85886,-119.68633,334.94,3.26,1.71,2024-08-05,2229,Aqua,MODIS,81,6.1NRT,299.4,156.51,D
37.85706,-119.71902,346.42,3.25,1.7,2024-08-05,2229,Aqua,MODIS,91,6.1NRT,302.7,263.57,D
40.16021,-121.67174,354.26,2.57,1.54,2024-08-05,2229,Aqua,MODIS,96,6.1NRT,314.12,203.01,D
40.17397,-121.67233,337.16,2.57,1.54,2024-08-05,2229,Aqua,MODIS,57,6.1NRT,315.59,74.51,D
40.1702,-121.6488,335.21,2.58,1.54,2024-08-05,2229,Aqua,MODIS,40,6.1NRT,316.48,73.83,D
40.16815,-121.68066,357.51,2.57,1.54,2024-08-05,2229,Aqua,MODIS,98,6.1NRT,316.67,236.05,D
40.18375,-121.65267,337.84,2.58,1.54,2024-08-05,2229,Aqua,MODIS,61,6.1NRT,314.43,85.49,D
40.19919,-121.62778,352.47,2.6,1.55,2024-08-05,2229,Aqua,MODIS,85,6.1NRT,309.58,200.89,D
40.19764,-121.65159,350.84,2.58,1.54,2024-08-05,2229,Aqua,MODIS,94,6.1NRT,314.28,178.53,D
40.21661,-121.5736,393.47,2.62,1.55,2024-08-05,2229,Aqua,MODIS,100,6.1NRT,306.3,834.39,D
40.21482,-121.60062,440.21,2.61,1.55,2024-08-05,2229,Aqua,MODIS,100,6.1NRT,319.6,2345.03,D
40.2132,-121.62535,395.44,2.6,1.55,2024-08-05,2229,Aqua,MODIS,100,6.1NRT,312.02,845.04,D
40.21136,-121.65295,361.51,2.58,1.54,2024-08-05,2229,Aqua,MODIS,100,6.1NRT,312.46,291.6,D
40.23054,-121.57294,369.82,2.62,1.55,2024-08-05,2229,Aqua,MODIS,100,6.1NRT,300.17,431.94,D
40.22887,-121.59801,404.35,2.61,1.55,2024-08-05,2229,Aqua,MODIS,100,6.1NRT,308.08,1087.86,D
40.22683,-121.6283,435.9,2.6,1.55,2024-08-05,2229,Aqua,MODIS,100,6.1NRT,327.09,2130.43,D
40.22468,-121.66,357.17,2.58,1.54,2024-08-05,2229,Aqua,MODIS,98,6.1NRT,313.5,252.08,D
40.24227,-121.60455,447.35,2.61,1.55,2024-08-05,2229,Aqua,MODIS,100,6.1NRT,312.97,2699.32,D
40.24026,-121.6339,486.76,2.6,1.55,2024-08-05,2229,Aqua,MODIS,100,6.1NRT,400.07,5239.7,D
40.23836,-121.66183,358.96,2.58,1.54,2024-08-05,2229,Aqua,MODIS,99,6.1NRT,309.21,283.13,D
40.25589,-121.60786,396.05,2.61,1.55,2024-08-05,2229,Aqua,MODIS,100,6.1NRT,299.38,900.44,D
40.25397,-121.63566,407,2.6,1.55,2024-08-05,2229,Aqua,MODIS,100,6.1NRT,308.07,1159.8,D
40.23612,-121.57521,337.29,2.62,1.55,2024-08-05,2229,Aqua,MODIS,78,6.1NRT,294.31,124.23,D
40.23428,-121.60501,381.34,2.61,1.55,2024-08-05,2229,Aqua,MODIS,100,6.1NRT,306.44,604.03,D
40.23233,-121.63655,405.98,2.6,1.55,2024-08-05,2229,Aqua,MODIS,100,6.1NRT,332.07,1122.06,D
40.23051,-121.66581,334.16,2.58,1.54,2024-08-05,2229,Aqua,MODIS,79,6.1NRT,309.94,82.87,D
40.24775,-121.61114,471.04,2.61,1.55,2024-08-05,2229,Aqua,MODIS,100,6.1NRT,317.29,4106.43,D
40.24603,-121.63867,474.84,2.6,1.55,2024-08-05,2229,Aqua,MODIS,100,6.1NRT,339.02,4340.82,D
40.24427,-121.66657,327.03,2.58,1.54,2024-08-05,2229,Aqua,MODIS,62,6.1NRT,304.48,59.1,D
40.26148,-121.61294,327.98,2.61,1.55,2024-08-05,2229,Aqua,MODIS,65,6.1NRT,294.93,80.94,D
40.2597,-121.64104,325.8,2.6,1.55,2024-08-05,2229,Aqua,MODIS,59,6.1NRT,299.31,66.21,D
37.85817,-119.71621,300.53,3.92,1.84,2024-08-06,0429,Terra,MODIS,29,6.1NRT,287.84,36.51,N
38.8957,-115.44653,311.4,2.02,1.38,2024-08-06,0429,Terra,MODIS,82,6.1NRT,291.49,29.24,N
38.8869,-115.45107,313.16,2.02,1.38,2024-08-06,0429,Terra,MODIS,86,6.1NRT,291.93,32.74,N
40.22853,-121.56473,311.83,4.28,1.91,2024-08-06,0429,Terra,MODIS,59,6.1NRT,294.12,82,N
40.21392,-121.62077,349.19,4.31,1.92,2024-08-06,0429,Terra,MODIS,100,6.1NRT,298.47,489.84,N
40.19987,-121.67446,323.43,4.34,1.92,2024-08-06,0429,Terra,MODIS,100,6.1NRT,295.44,163.6,N
40.2029,-121.616,327.01,4.31,1.92,2024-08-06,0429,Terra,MODIS,100,6.1NRT,294.31,199.25,N
40.18732,-121.67401,305.69,4.34,1.92,2024-08-06,0429,Terra,MODIS,27,6.1NRT,294.76,45.11,N
40.23108,-121.57794,324.67,4.28,1.91,2024-08-06,0429,Terra,MODIS,100,6.1NRT,297.77,177,N
40.21647,-121.63265,339.47,4.31,1.92,2024-08-06,0429,Terra,MODIS,100,6.1NRT,298.02,341.55,N
40.20353,-121.68105,306.02,4.34,1.92,2024-08-06,0429,Terra,MODIS,27,6.1NRT,294.28,45.24,N
40.26014,-121.53609,375.35,4.25,1.91,2024-08-06,0429,Terra,MODIS,100,6.1NRT,297.09,1096.6,N
40.2471,-121.58524,360.46,4.28,1.91,2024-08-06,0429,Terra,MODIS,100,6.1NRT,302.91,702.79,N
40.23512,-121.63032,321.8,4.31,1.92,2024-08-06,0429,Terra,MODIS,44,6.1NRT,296.92,142.87,N
40.27607,-121.54351,356.39,4.25,1.91,2024-08-06,0429,Terra,MODIS,100,6.1NRT,289.46,621.14,N
40.26461,-121.58691,363.39,4.28,1.91,2024-08-06,0429,Terra,MODIS,100,6.1NRT,286.51,771.28,N
40.25116,-121.63771,325.12,4.31,1.92,2024-08-06,0429,Terra,MODIS,75,6.1NRT,292.53,173.57,N
40.29253,-121.54896,308.02,4.25,1.91,2024-08-06,0429,Terra,MODIS,73,6.1NRT,283.5,69.71,N
40.28083,-121.59341,335.38,4.28,1.91,2024-08-06,0429,Terra,MODIS,100,6.1NRT,281.42,295.32,N
40.2678,-121.64287,314.25,4.31,1.92,2024-08-06,0429,Terra,MODIS,59,6.1NRT,288.69,96.66,N
40.2642,-121.54339,380.19,4.25,1.91,2024-08-06,0429,Terra,MODIS,100,6.1NRT,297.21,1247.18,N
40.25196,-121.58854,352.38,4.28,1.91,2024-08-06,0429,Terra,MODIS,100,6.1NRT,299.42,539.3,N
40.23898,-121.63637,319.72,4.31,1.92,2024-08-06,0429,Terra,MODIS,37,6.1NRT,296.07,127.99,N
40.28025,-121.55038,343.15,4.25,1.91,2024-08-06,0429,Terra,MODIS,100,6.1NRT,286.62,395.09,N
40.26897,-121.59222,359.88,4.28,1.91,2024-08-06,0429,Terra,MODIS,100,6.1NRT,284.13,696.78,N
40.25489,-121.64423,318.17,4.31,1.92,2024-08-06,0429,Terra,MODIS,73,6.1NRT,290.9,122.29,N
40.29656,-121.55642,303.19,4.25,1.91,2024-08-06,0429,Terra,MODIS,49,6.1NRT,282.15,44.47,N
40.28511,-121.59902,319.59,4.28,1.91,2024-08-06,0429,Terra,MODIS,99,6.1NRT,282.08,142.57,N
37.87083,-119.70973,303.34,4.38,1.93,2024-08-06,0608,Terra,MODIS,55,6.1NRT,287.01,58.36,N
40.19952,-121.60547,303.6,3.47,1.75,2024-08-06,0610,Terra,MODIS,48,6.1NRT,292.48,30.84,N
40.19793,-121.63976,306.54,3.45,1.75,2024-08-06,0610,Terra,MODIS,68,6.1NRT,294.38,40.12,N
40.21523,-121.60467,344.67,3.47,1.75,2024-08-06,0610,Terra,MODIS,100,6.1NRT,297.44,308.43,N
40.21366,-121.63776,344.29,3.45,1.75,2024-08-06,0610,Terra,MODIS,100,6.1NRT,298.05,300.25,N
40.19349,-121.64419,303.76,3.45,1.75,2024-08-06,0610,Terra,MODIS,55,6.1NRT,293.2,30.11,N
40.21051,-121.61081,350.29,3.47,1.75,2024-08-06,0610,Terra,MODIS,100,6.1NRT,297.84,375.37,N
40.20918,-121.64269,335.98,3.45,1.75,2024-08-06,0610,Terra,MODIS,100,6.1NRT,297.26,218.28,N
40.24512,-121.53506,307.42,3.51,1.76,2024-08-06,0610,Terra,MODIS,57,6.1NRT,292.22,49.09,N
40.24355,-121.5713,328.39,3.49,1.76,2024-08-06,0610,Terra,MODIS,51,6.1NRT,300.25,153.36,N
40.26085,-121.53513,359.3,3.51,1.76,2024-08-06,0610,Terra,MODIS,100,6.1NRT,303.07,518.28,N
40.25909,-121.57484,358.69,3.49,1.76,2024-08-06,0610,Terra,MODIS,100,6.1NRT,307.86,491.17,N
40.25719,-121.61723,327.79,3.47,1.75,2024-08-06,0610,Terra,MODIS,69,6.1NRT,299.03,144.02,N
40.27826,-121.4976,307.17,3.53,1.77,2024-08-06,0610,Terra,MODIS,47,6.1NRT,290.09,49.45,N
40.27652,-121.53641,431.17,3.51,1.76,2024-08-06,0610,Terra,MODIS,100,6.1NRT,308.72,3072.48,N
40.27462,-121.57829,403.74,3.49,1.76,2024-08-06,0610,Terra,MODIS,100,6.1NRT,307.52,1680.45,N
40.27267,-121.62071,341.25,3.47,1.75,2024-08-06,0610,Terra,MODIS,100,6.1NRT,294.47,267.72,N
40.27099,-121.65751,307.4,3.45,1.75,2024-08-06,0610,Terra,MODIS,46,6.1NRT,289.49,42.84,N
40.29211,-121.53945,360.78,3.51,1.76,2024-08-06,0610,Terra,MODIS,100,6.1NRT,291.59,543.34,N
40.29036,-121.57745,351.66,3.49,1.76,2024-08-06,0610,Terra,MODIS,100,6.1NRT,292.42,395,N
40.25576,-121.54152,338.26,3.51,1.76,2024-08-06,0610,Terra,MODIS,100,6.1NRT,300.89,246.11,N
40.25423,-121.58108,338.26,3.49,1.76,2024-08-06,0610,Terra,MODIS,100,6.1NRT,304.27,232.12,N
40.25261,-121.62297,323.63,3.47,1.75,2024-08-06,0610,Terra,MODIS,49,6.1NRT,297.87,114.45,N
40.27296,-121.50384,326.27,3.53,1.77,2024-08-06,0610,Terra,MODIS,100,6.1NRT,292.07,155.85,N
40.2715,-121.54127,425.37,3.51,1.76,2024-08-06,0610,Terra,MODIS,100,6.1NRT,313.39,2730.47,N
40.26973,-121.5858,387.02,3.49,1.76,2024-08-06,0610,Terra,MODIS,100,6.1NRT,309.59,1119.18,N
40.26814,-121.62581,326.47,3.47,1.75,2024-08-06,0610,Terra,MODIS,100,6.1NRT,293.85,140.21,N
40.28867,-121.50503,327.06,3.53,1.77,2024-08-06,0610,Terra,MODIS,100,6.1NRT,289.01,161.32,N
40.28707,-121.5451,394.48,3.51,1.76,2024-08-06,0610,Terra,MODIS,100,6.1NRT,296.74,1370.48,N
40.28535,-121.58749,374.45,3.49,1.76,2024-08-06,0610,Terra,MODIS,100,6.1NRT,294.58,805.69,N
40.28358,-121.63067,307.83,3.47,1.75,2024-08-06,0610,Terra,MODIS,66,6.1NRT,289.19,44.84,N
40.30279,-121.54514,300.52,3.51,1.76,2024-08-06,0610,Terra,MODIS,9,6.1NRT,288.63,24.46,N
40.28454,-121.55138,345.81,1.46,1.2,2024-08-06,1026,Aqua,MODIS,100,6.1NRT,294.88,93.76,N
40.31977,-121.57973,315.57,1.47,1.2,2024-08-06,1026,Aqua,MODIS,87,6.1NRT,283.08,27.12,N
40.3181,-121.56358,311.65,1.47,1.2,2024-08-06,1026,Aqua,MODIS,55,6.1NRT,283.63,21.25,N
40.28951,-121.60019,350.36,1.47,1.2,2024-08-06,1026,Aqua,MODIS,100,6.1NRT,284.35,113.4,N
40.28793,-121.58464,385.87,1.47,1.2,2024-08-06,1026,Aqua,MODIS,100,6.1NRT,292.76,316.34,N
40.2864,-121.56964,314.03,1.47,1.2,2024-08-06,1026,Aqua,MODIS,69,6.1NRT,280.66,21.73,N
40.2827,-121.53336,341.27,1.46,1.19,2024-08-06,1026,Aqua,MODIS,100,6.1NRT,295.51,81.24,N
40.28096,-121.51626,315.24,1.46,1.19,2024-08-06,1026,Aqua,MODIS,75,6.1NRT,288.79,25.59,N
40.27886,-121.60156,345.12,1.47,1.2,2024-08-06,1026,Aqua,MODIS,100,6.1NRT,288.97,94.54,N
40.27721,-121.58527,373.79,1.47,1.2,2024-08-06,1026,Aqua,MODIS,100,6.1NRT,300.24,228.42,N
40.27575,-121.5708,360.34,1.47,1.2,2024-08-06,1026,Aqua,MODIS,100,6.1NRT,294.79,153.42,N
40.27414,-121.55495,335.07,1.46,1.2,2024-08-06,1026,Aqua,MODIS,92,6.1NRT,293.94,63.1,N
40.27224,-121.53618,352.06,1.46,1.19,2024-08-06,1026,Aqua,MODIS,100,6.1NRT,301.89,117.18,N
40.26835,-121.60434,324.35,1.47,1.2,2024-08-06,1026,Aqua,MODIS,100,6.1NRT,284.55,41.3,N
40.26658,-121.58666,326.92,1.47,1.2,2024-08-06,1026,Aqua,MODIS,100,6.1NRT,286.18,44.66,N
40.26508,-121.57175,326.22,1.47,1.2,2024-08-06,1026,Aqua,MODIS,33,6.1NRT,296.22,41.29,N
40.26356,-121.55676,336.78,1.46,1.2,2024-08-06,1026,Aqua,MODIS,65,6.1NRT,299.9,66.5,N
40.26164,-121.53762,343.57,1.46,1.19,2024-08-06,1026,Aqua,MODIS,100,6.1NRT,299.32,89.34,N
40.25999,-121.5213,306.1,1.46,1.19,2024-08-06,1026,Aqua,MODIS,67,6.1NRT,288.26,15.04,N
40.2756,-121.60985,313.92,1.47,1.2,2024-08-06,1026,Aqua,MODIS,88,6.1NRT,286.07,23.9,N
40.27372,-121.59225,348.58,1.47,1.2,2024-08-06,1026,Aqua,MODIS,100,6.1NRT,292.94,105.1,N
40.27208,-121.57671,347.05,1.47,1.2,2024-08-06,1026,Aqua,MODIS,100,6.1NRT,296.35,98.21,N
40.27058,-121.56237,336.39,1.46,1.2,2024-08-06,1026,Aqua,MODIS,80,6.1NRT,297.12,66,N
40.26871,-121.5449,340.73,1.46,1.19,2024-08-06,1026,Aqua,MODIS,100,6.1NRT,300.42,80.51,N
40.26678,-121.52687,325.76,1.46,1.19,2024-08-06,1026,Aqua,MODIS,100,6.1NRT,295.82,44.48,N
40.26321,-121.59478,314.56,1.47,1.2,2024-08-06,1026,Aqua,MODIS,40,6.1NRT,282.24,22.15,N
40.26154,-121.57884,320.42,1.47,1.2,2024-08-06,1026,Aqua,MODIS,0,6.1NRT,291.99,29.41,N
40.26002,-121.56435,328.26,1.46,1.2,2024-08-06,1026,Aqua,MODIS,43,6.1NRT,299.11,45.88,N
40.25805,-121.54582,339.15,1.46,1.19,2024-08-06,1026,Aqua,MODIS,100,6.1NRT,299.84,76.26,N
40.25617,-121.52817,328.91,1.46,1.19,2024-08-06,1026,Aqua,MODIS,100,6.1NRT,293.28,51.13,N
40.24948,-121.56649,325.8,1.46,1.2,2024-08-06,1026,Aqua,MODIS,42,6.1NRT,299.35,40.84,N
40.24741,-121.54694,318.48,1.46,1.19,2024-08-06,1026,Aqua,MODIS,97,6.1NRT,295.77,31.58,N
40.23877,-121.56715,317.2,1.46,1.2,2024-08-06,1026,Aqua,MODIS,40,6.1NRT,297.41,26.37,N
40.23685,-121.54881,310.36,1.46,1.19,2024-08-06,1026,Aqua,MODIS,80,6.1NRT,292.12,20.11,N
40.22801,-121.56725,316.39,1.46,1.2,2024-08-06,1026,Aqua,MODIS,55,6.1NRT,294.38,25.98,N
40.21741,-121.56877,315.76,1.46,1.2,2024-08-06,1026,Aqua,MODIS,68,6.1NRT,287.35,25.57,N
40.21046,-121.60597,324.92,1.47,1.2,2024-08-06,1026,Aqua,MODIS,77,6.1NRT,294.15,36.98,N
40.20164,-121.62523,337.96,1.47,1.2,2024-08-06,1026,Aqua,MODIS,100,6.1NRT,292.54,70.38,N
40.19984,-121.60755,317.05,1.47,1.2,2024-08-06,1026,Aqua,MODIS,76,6.1NRT,290.44,26.17,N
40.1911,-121.62777,305.94,1.47,1.2,2024-08-06,1026,Aqua,MODIS,52,6.1NRT,289.32,12.85,N
38.88484,-115.4558,305.46,1.03,1.01,2024-08-06,1028,Aqua,MODIS,64,6.1NRT,289.48,7.82,N
38.88305,-115.44468,304.1,1.03,1.01,2024-08-06,1028,Aqua,MODIS,58,6.1NRT,289.29,7.25,N
37.86662,-119.69978,316.81,1.12,1.06,2024-08-06,1028,Aqua,MODIS,94,6.1NRT,286.85,20.71,N
37.86501,-119.68687,339.35,1.12,1.06,2024-08-06,1028,Aqua,MODIS,100,6.1NRT,289,53.39,N
37.85726,-119.70103,318.68,1.12,1.06,2024-08-06,1028,Aqua,MODIS,97,6.1NRT,287.41,22.62,N
37.85566,-119.68822,315.55,1.12,1.06,2024-08-06,1028,Aqua,MODIS,91,6.1NRT,285.93,19.26,N
40.32207,-121.52622,353.63,1.12,1.06,2024-08-06,1806,Terra,MODIS,96,6.1NRT,301.14,71.68,D
40.31901,-121.57921,326.46,1.13,1.06,2024-08-06,1806,Terra,MODIS,69,6.1NRT,297.61,23.77,D
40.31749,-121.56668,326.43,1.13,1.06,2024-08-06,1806,Terra,MODIS,27,6.1NRT,297.78,21.12,D
40.31437,-121.54103,328.67,1.12,1.06,2024-08-06,1806,Terra,MODIS,30,6.1NRT,295.99,21.57,D
40.30339,-121.52914,339.4,1.12,1.06,2024-08-06,1806,Terra,MODIS,32,6.1NRT,303.52,36.6,D
40.30188,-121.59518,337.99,1.13,1.06,2024-08-06,1806,Terra,MODIS,85,6.1NRT,298.91,42.93,D
40.29406,-121.53065,337.57,1.12,1.06,2024-08-06,1806,Terra,MODIS,49,6.1NRT,303.92,33.23,D
40.29255,-121.59692,366.16,1.13,1.06,2024-08-06,1806,Terra,MODIS,100,6.1NRT,305.24,116.14,D
40.29107,-121.58459,403.81,1.13,1.06,2024-08-06,1806,Terra,MODIS,100,6.1NRT,315.14,321.19,D
40.28801,-121.55919,352.43,1.12,1.06,2024-08-06,1806,Terra,MODIS,89,6.1NRT,304.79,66.78,D
40.28635,-121.54549,333.26,1.12,1.06,2024-08-06,1806,Terra,MODIS,54,6.1NRT,303.68,27.76,D
40.28479,-121.53252,339.4,1.12,1.06,2024-08-06,1806,Terra,MODIS,86,6.1NRT,305.18,39.05,D
40.28318,-121.59822,351.6,1.13,1.06,2024-08-06,1806,Terra,MODIS,76,6.1NRT,306.82,65.31,D
40.2817,-121.58583,359.95,1.13,1.06,2024-08-06,1806,Terra,MODIS,77,6.1NRT,313.73,85.91,D
40.28028,-121.57404,385.18,1.13,1.06,2024-08-06,1806,Terra,MODIS,99,6.1NRT,312.12,190.93,D
40.27881,-121.56173,359.46,1.12,1.06,2024-08-06,1806,Terra,MODIS,88,6.1NRT,305.4,81.04,D
40.27719,-121.54835,355.36,1.12,1.06,2024-08-06,1806,Terra,MODIS,97,6.1NRT,306.72,70.88,D
40.27088,-121.57504,354.89,1.13,1.06,2024-08-06,1806,Terra,MODIS,60,6.1NRT,314.37,63.25,D
40.26948,-121.56335,370.77,1.12,1.06,2024-08-06,1806,Terra,MODIS,98,6.1NRT,312.54,116.92,D
40.25695,-121.53817,344.06,1.12,1.06,2024-08-06,1806,Terra,MODIS,90,6.1NRT,305.49,44.96,D
40.24928,-121.55355,349.13,1.12,1.06,2024-08-06,1806,Terra,MODIS,73,6.1NRT,308.6,47.77,D
40.24767,-121.54001,394.99,1.12,1.06,2024-08-06,1806,Terra,MODIS,100,6.1NRT,314.36,248.56,D
40.23842,-121.54215,337.76,1.12,1.06,2024-08-06,1806,Terra,MODIS,62,6.1NRT,308.48,29.85,D
40.21329,-121.62172,337.61,1.13,1.06,2024-08-06,1806,Terra,MODIS,84,6.1NRT,307.56,26.72,D
40.21158,-121.60767,335.34,1.13,1.06,2024-08-06,1806,Terra,MODIS,60,6.1NRT,306.13,23.47,D
40.19454,-121.62444,337.57,1.13,1.06,2024-08-06,1806,Terra,MODIS,67,6.1NRT,311.68,23.97,D
40.18686,-121.63991,341.73,1.13,1.06,2024-08-06,1806,Terra,MODIS,77,6.1NRT,315.41,31.64,D
39.68788,-121.9944,337.23,1.15,1.07,2024-08-06,1806,Terra,MODIS,86,6.1NRT,308.66,36.75,D
38.38807,-121.80105,326.55,1.1,1.05,2024-08-06,1806,Terra,MODIS,69,6.1NRT,307.04,17.47,D
37.86713,-119.7038,324.02,1,1,2024-08-06,1806,Terra,MODIS,65,6.1NRT,302.94,12.92,D
37.86554,-119.69276,351.98,1,1,2024-08-06,1806,Terra,MODIS,95,6.1NRT,303.62,59.38,D
34.56358,-117.39246,332.79,1.19,1.09,2024-08-06,1806,Terra,MODIS,60,6.1NRT,316.7,7.6,D
35.70599,-119.24024,336.44,1.32,1.14,2024-08-06,2129,Aqua,MODIS,75,6.1NRT,318.96,28.68,D
35.70338,-119.25438,340.3,1.33,1.14,2024-08-06,2129,Aqua,MODIS,82,6.1NRT,319.42,36.77,D
37.87453,-119.69511,362.03,1.28,1.12,2024-08-06,2131,Aqua,MODIS,100,6.1NRT,305.28,118.75,D
37.87197,-119.70912,333.19,1.28,1.12,2024-08-06,2131,Aqua,MODIS,74,6.1NRT,306.38,32.72,D
38.90116,-115.45535,352.76,1.01,1,2024-08-06,2131,Aqua,MODIS,94,6.1NRT,313.68,54.12,D
40.02071,-115.58696,353.13,1.01,1.01,2024-08-06,2131,Aqua,MODIS,88,6.1NRT,318.17,50.26,D
40.0295,-115.58914,345.81,1.01,1.01,2024-08-06,2131,Aqua,MODIS,84,6.1NRT,313.35,34.67,D
39.69273,-122.00528,338.62,1.55,1.23,2024-08-06,2131,Aqua,MODIS,85,6.1NRT,312.14,55.53,D
40.17641,-121.68065,340.42,1.46,1.19,2024-08-06,2131,Aqua,MODIS,80,6.1NRT,318.7,43.34,D
40.19304,-121.65095,334.76,1.45,1.19,2024-08-06,2131,Aqua,MODIS,28,6.1NRT,318.66,27.01,D
40.20647,-121.63779,338.54,1.45,1.19,2024-08-06,2131,Aqua,MODIS,50,6.1NRT,312.97,34.44,D
40.20095,-121.64069,331.75,1.45,1.19,2024-08-06,2131,Aqua,MODIS,16,6.1NRT,314.64,22.03,D
40.21426,-121.62849,366.26,1.44,1.19,2024-08-06,2131,Aqua,MODIS,100,6.1NRT,311.07,150.36,D
40.21086,-121.64584,334.03,1.45,1.19,2024-08-06,2131,Aqua,MODIS,52,6.1NRT,313.7,27.84,D
40.22464,-121.63125,340.88,1.44,1.19,2024-08-06,2131,Aqua,MODIS,75,6.1NRT,308.75,45.62,D
40.22153,-121.64718,333.93,1.45,1.19,2024-08-06,2131,Aqua,MODIS,24,6.1NRT,310.68,27.18,D
40.25116,-121.55079,381.03,1.43,1.18,2024-08-06,2131,Aqua,MODIS,100,6.1NRT,319.82,241.36,D
40.24761,-121.56914,338.99,1.43,1.18,2024-08-06,2131,Aqua,MODIS,26,6.1NRT,313.59,42.63,D
40.2645,-121.53789,341.95,1.42,1.18,2024-08-06,2131,Aqua,MODIS,78,6.1NRT,303.27,56.42,D
40.26101,-121.55597,385.73,1.43,1.18,2024-08-06,2131,Aqua,MODIS,100,6.1NRT,314.87,273.69,D
40.2881,-121.52776,328.9,1.42,1.18,2024-08-06,2131,Aqua,MODIS,65,6.1NRT,304.33,29.51,D
40.28494,-121.54425,361.58,1.42,1.18,2024-08-06,2131,Aqua,MODIS,100,6.1NRT,314.12,129.51,D
40.28148,-121.56239,406.15,1.43,1.18,2024-08-06,2131,Aqua,MODIS,100,6.1NRT,325.43,457.67,D
